LIS_CTR,LIS_MAT,LIS_GPO
14GAS036,62,V
13GAS208,62,V
1520089,62,V
1520136,62,V
1520103,62,V
1520104,62,V
1520110,62,V
1520115,62,V
1520116,62,V
1520123,62,V
1520125,62,V
1520127,62,V
14GAS043,62,V
14GAS016,62,V
1520137,62,V
1520142,62,V
1520147,62,V
1520156,62,V
1520161,62,V
1520162,62,V
1520167,62,V
1520175,62,V
1520181,62,V
1520185,62,V
1520188,62,V
1520193,62,V
1520009,60,W
1520015,60,W
1520016,60,W
1520017,60,W
1520018,60,W
1520023,60,W
1520036,60,W
1520061,60,W
1520081,60,W
1520091,60,W
1520096,60,W
1520109,60,W
1520113,60,W
1520118,60,W
1520122,60,W
1520129,60,W
1520134,60,W
1520139,60,W
1520146,60,W
1520151,60,W
1520159,60,W
1520160,60,W
1520164,60,W
1520166,60,W
1520173,60,W
1520174,60,W
1520178,60,W
1520009,59,W
1520015,59,W
1520016,59,W
1520017,59,W
1520018,59,W
1520023,59,W
1520033,59,W
1520036,59,W
1520061,59,W
1520081,59,W
1520091,59,W
1520096,59,W
1520113,59,W
1520118,59,W
1520122,59,W
1520129,59,W
1520134,59,W
1520139,59,W
1520146,59,W
1520151,59,W
1520159,59,W
1520160,59,W
1520164,59,W
1520166,59,W
1520173,59,W
1520174,59,W
1520178,59,W
1520186,59,W
1520009,63,W
1520015,63,W
1520016,63,W
1520017,63,W
1520018,63,W
1520023,63,W
1520036,63,W
14GAS041,63,W
1520061,63,W
1520081,63,W
1520091,63,W
1520094,63,W
1520096,63,W
1520109,63,W
1520113,63,W
1520118,63,W
1520122,63,W
1520129,63,W
1520134,63,W
1520139,63,W
1520146,63,W
1520151,63,W
1520159,63,W
1520160,63,W
1520164,63,W
1520166,63,W
1520173,63,W
1520174,63,W
1520178,63,W
1520186,63,W
1520009,64,W
14GAS030,64,W
1520015,64,W
1520016,64,W
1520017,64,W
1520018,64,W
1520023,64,W
1520036,64,W
1520061,64,W
1520081,64,W
1520091,64,W
1520096,64,W
14GAS037,64,W
1520113,64,W
1520118,64,W
1520122,64,W
1520129,64,W
1520134,64,W
1520139,64,W
1520146,64,W
1520151,64,W
1520159,64,W
1520160,64,W
1520164,64,W
1520166,64,W
1520173,64,W
1520174,64,W
1520178,64,W
1520196,64,W
1620138,65,W
1620209,65,W
1620154,65,W
1620156,65,W
1520077,65,W
1620170,65,W
1620144,65,W
1520109,65,W
1520116,65,W
1620202,65,W
1620142,65,W
1620249,65,W
1520151,65,W
1520009,61,W
14GAS030,61,W
1520015,61,W
1520016,61,W
1520017,61,W
1520018,61,W
1520023,61,W
1520036,61,W
1520061,61,W
1520081,61,W
1520091,61,W
1520094,61,W
1520096,61,W
14GAS037,61,W
1520113,61,W
1520118,61,W
1520122,61,W
14GAS179,61,W
1520129,61,W
1520134,61,W
1520139,61,W
1520146,61,W
1520151,61,W
1520159,61,W
1520160,61,W
1520164,61,W
1520166,61,W
1520173,61,W
1520174,61,W
1520178,61,W
1520009,58,W
1520015,58,W
1520016,58,W
1520017,58,W
1520018,58,W
1520023,58,W
1520036,58,W
1520061,58,W
1520081,58,W
1520091,58,W
1520094,58,W
1520096,58,W
1520113,58,W
1520118,58,W
1520122,58,W
1520129,58,W
1520134,58,W
1520139,58,W
1520146,58,W
1520159,58,W
1520160,58,W
1520166,58,W
1520173,58,W
1520174,58,W
1520178,58,W
1520009,62,W
1520015,62,W
1520016,62,W
1520017,62,W
1520018,62,W
1520023,62,W
14GAS197,62,W
1520036,62,W
1520061,62,W
1520081,62,W
1520091,62,W
1520096,62,W
14GAS037,62,W
1520109,62,W
1520113,62,W
1520118,62,W
1520122,62,W
1520129,62,W
1520134,62,W
1520139,62,W
1520146,62,W
1520151,62,W
1520159,62,W
1520160,62,W
1520164,62,W
1520166,62,W
1520173,62,W
1520174,62,W
1520178,62,W
1520196,62,W
14GAS009,68,X
14GAS156,68,X
14GAS018,68,X
14GAS046,68,X
14GAS004,68,X
14GAS006,68,X
14GAS003,68,X
14GAS015,68,X
14GAS012,68,X
14GAS040,68,X
14GAS128 ,68,X
14GAS026,68,X
14GAS033,68,X
14GAS162,68,X
14GAS011,68,X
14GAS019,68,X
14GAS146,68,X
14GAS171,68,X
14GAS045,68,X
14GAS024,68,X
14GAS164,68,X
14GAS017,68,X
14GAS130,68,X
14GAS009,70,X
14GAS156,70,X
14GAS018,70,X
14GAS046,70,X
14GAS004,70,X
14GAS006,70,X
14GAS003,70,X
14GAS015,70,X
14GAS012,70,X
14GAS040,70,X
14GAS128 ,70,X
14GAS026,70,X
14GAS033,70,X
14GAS162,70,X
14GAS011,70,X
14GAS019,70,X
14GAS146,70,X
14GAS171,70,X
14GAS045,70,X
14GAS024,70,X
14GAS164,70,X
14GAS017,70,X
14GAS130,70,X
14GAS009,69,X
14GAS156,69,X
14GAS018,69,X
14GAS046,69,X
14GAS004,69,X
14GAS006,69,X
14GAS003,69,X
14GAS015,69,X
14GAS012,69,X
14GAS040,69,X
14GAS128 ,69,X
14GAS026,69,X
14GAS033,69,X
14GAS162,69,X
14GAS011,69,X
14GAS019,69,X
14GAS146,69,X
14GAS171,69,X
14GAS045,69,X
14GAS024,69,X
14GAS164,69,X
14GAS017,69,X
14GAS130,69,X
14GAS009,66,X
14GAS156,66,X
14GAS018,66,X
14GAS046,66,X
14GAS004,66,X
14GAS006,66,X
14GAS003,66,X
14GAS015,66,X
14GAS012,66,X
14GAS040,66,X
14GAS128 ,66,X
14GAS026,66,X
14GAS033,66,X
14GAS162,66,X
14GAS011,66,X
14GAS019,66,X
14GAS146,66,X
14GAS171,66,X
14GAS045,66,X
14GAS024,66,X
14GAS164,66,X
14GAS017,66,X
14GAS130,66,X
14GAS009,67,X
14GAS156,67,X
14GAS018,67,X
14GAS046,67,X
14GAS004,67,X
14GAS006,67,X
14GAS003,67,X
14GAS015,67,X
14GAS012,67,X
14GAS040,67,X
14GAS128 ,67,X
14GAS026,67,X
14GAS033,67,X
14GAS162,67,X
14GAS011,67,X
14GAS019,67,X
14GAS146,67,X
14GAS171,67,X
14GAS045,67,X
14GAS024,67,X
14GAS164,67,X
14GAS017,67,X
14GAS130,67,X
14GAS009,52,X
14GAS156,52,X
14GAS018,52,X
14GAS046,52,X
14GAS004,52,X
14GAS006,52,X
14GAS003,52,X
14GAS015,52,X
14GAS012,52,X
14GAS040,52,X
14GAS128 ,52,X
14GAS026,52,X
14GAS033,52,X
14GAS162,52,X
14GAS011,52,X
14GAS019,52,X
14GAS146,52,X
14GAS171,52,X
14GAS045,52,X
14GAS024,52,X
14GAS164,52,X
14GAS017,52,X
14GAS130,52,X
14GAS009,16,X
14GAS156,16,X
14GAS018,16,X
14GAS046,16,X
14GAS004,16,X
14GAS006,16,X
14GAS003,16,X
14GAS015,16,X
14GAS012,16,X
14GAS040,16,X
14GAS128 ,16,X
14GAS026,16,X
14GAS033,16,X
14GAS162,16,X
14GAS011,16,X
14GAS019,16,X
14GAS146,16,X
14GAS171,16,X
14GAS045,16,X
14GAS024,16,X
14GAS164,16,X
14GAS017,16,X
14GAS130,16,X
14GAS106,68,Y
14GAS030,68,Y
14GAS153,68,Y
14GAS028,68,Y
14GAS001,68,Y
14GAS013,68,Y
14GAS187,68,Y
14GAS025,68,Y
14GAS041,68,Y
14GAS008,68,Y
14GAS136,68,Y
14GAS042,68,Y
14GAS031,68,Y
14GAS134,68,Y
14GAS149,68,Y
14GAS159,68,Y
14GAS014,68,Y
14GAS022,68,Y
14GAS178,68,Y
14GAS032,68,Y
14GAS021,68,Y
14GAS106,70,Y
14GAS030,70,Y
14GAS153,70,Y
14GAS028,70,Y
14GAS001,70,Y
14GAS013,70,Y
14GAS187,70,Y
14GAS025,70,Y
14GAS041,70,Y
14GAS008,70,Y
14GAS136,70,Y
14GAS042,70,Y
14GAS031,70,Y
14GAS134,70,Y
14GAS149,70,Y
14GAS159,70,Y
14GAS179,70,Y
14GAS043,70,Y
14GAS014,70,Y
14GAS022,70,Y
14GAS178,70,Y
14GAS032,70,Y
14GAS021,70,Y
13GAS091,70,Y
14GAS106,69,Y
14GAS030,69,Y
14GAS153,69,Y
14GAS028,69,Y
14GAS001,69,Y
14GAS013,69,Y
14GAS187,69,Y
14GAS025,69,Y
14GAS041,69,Y
14GAS008,69,Y
14GAS136,69,Y
14GAS042,69,Y
14GAS031,69,Y
14GAS134,69,Y
14GAS149,69,Y
14GAS159,69,Y
14GAS179,69,Y
14GAS043,69,Y
14GAS014,69,Y
14GAS022,69,Y
14GAS178,69,Y
14GAS032,69,Y
14GAS021,69,Y
14GAS106,66,Y
14GAS030,66,Y
14GAS153,66,Y
14GAS028,66,Y
14GAS001,66,Y
14GAS013,66,Y
14GAS187,66,Y
14GAS025,66,Y
14GAS041,66,Y
14GAS008,66,Y
14GAS136,66,Y
14GAS042,66,Y
14GAS031,66,Y
14GAS134,66,Y
14GAS149,66,Y
14GAS159,66,Y
14GAS179,66,Y
14GAS043,66,Y
14GAS014,66,Y
14GAS022,66,Y
14GAS178,66,Y
14GAS032,66,Y
14GAS021,66,Y
14GAS106,67,Y
14GAS153,67,Y
14GAS028,67,Y
14GAS001,67,Y
14GAS013,67,Y
14GAS187,67,Y
14GAS025,67,Y
14GAS008,67,Y
14GAS042,67,Y
14GAS031,67,Y
14GAS134,67,Y
14GAS149,67,Y
14GAS159,67,Y
14GAS179,67,Y
14GAS014,67,Y
14GAS022,67,Y
14GAS178,67,Y
14GAS032,67,Y
14GAS021,67,Y
13GAS091,67,Y
14GAS106,52,Y
14GAS153,52,Y
14GAS028,52,Y
14GAS001,52,Y
14GAS013,52,Y
14GAS187,52,Y
14GAS197,52,Y
14GAS025,52,Y
14GAS008,52,Y
14GAS136,52,Y
14GAS042,52,Y
14GAS031,52,Y
14GAS134,52,Y
14GAS149,52,Y
14GAS159,52,Y
14GAS179,52,Y
14GAS043,52,Y
14GAS014,52,Y
14GAS022,52,Y
14GAS178,52,Y
14GAS032,52,Y
14GAS021,52,Y
13GAS091,52,Y
14GAS106,16,Y
14GAS153,16,Y
14GAS028,16,Y
14GAS001,16,Y
14GAS013,16,Y
14GAS187,16,Y
14GAS197,16,Y
14GAS025,16,Y
14GAS041,16,Y
14GAS008,16,Y
14GAS136,16,Y
14GAS042,16,Y
14GAS031,16,Y
14GAS134,16,Y
14GAS149,16,Y
14GAS159,16,Y
14GAS179,16,Y
14GAS043,16,Y
14GAS014,16,Y
14GAS022,16,Y
14GAS178,16,Y
14GAS032,16,Y
14GAS021,16,Y
13GAS091,16,Y
13GAS121,76,Z
13GAS090,76,Z
13GAS138,76,Z
13GAS087,76,Z
13GAS119,76,Z
13GAS106,76,Z
13GAS086,76,Z
12GAS0130,76,Z
13GAS099,76,Z
13GAS149,76,Z
13GAS131,76,Z
13GAS101,76,Z
13GAS208,76,Z
13GAS133,76,Z
13GAS130,76,Z
13GAS114,76,Z
13GAS081,76,Z
13GAS104,76,Z
13GAS089,76,Z
13GAS109,76,Z
13GAS204,76,Z
13GAS137,76,Z
13GAS103,76,Z
13GAS117,76,Z
13GAS132,76,Z
13GAS139,76,Z
13GAS148,76,Z
13GAS100,76,Z
13GAS121,72,Z
13GAS090,72,Z
13GAS138,72,Z
13GAS087,72,Z
13GAS119,72,Z
13GAS106,72,Z
13GAS086,72,Z
12GAS0130,72,Z
13GAS099,72,Z
13GAS149,72,Z
13GAS131,72,Z
13GAS101,72,Z
13GAS208,72,Z
13GAS133,72,Z
13GAS130,72,Z
13GAS114,72,Z
13GAS081,72,Z
13GAS104,72,Z
13GAS089,72,Z
13GAS109,72,Z
13GAS204,72,Z
13GAS137,72,Z
13GAS103,72,Z
13GAS117,72,Z
13GAS132,72,Z
13GAS139,72,Z
13GAS148,72,Z
13GAS100,72,Z
13GAS121,74,Z
13GAS090,74,Z
13GAS138,74,Z
13GAS087,74,Z
13GAS119,74,Z
13GAS106,74,Z
13GAS086,74,Z
12GAS0130,74,Z
13GAS099,74,Z
13GAS149,74,Z
13GAS131,74,Z
13GAS101,74,Z
13GAS208,74,Z
13GAS133,74,Z
13GAS130,74,Z
13GAS114,74,Z
13GAS081,74,Z
13GAS104,74,Z
13GAS089,74,Z
13GAS109,74,Z
13GAS204,74,Z
13GAS137,74,Z
13GAS103,74,Z
13GAS132,74,Z
13GAS139,74,Z
13GAS148,74,Z
13GAS100,74,Z
13GAS121,73,Z
13GAS090,73,Z
13GAS138,73,Z
13GAS087,73,Z
13GAS119,73,Z
13GAS106,73,Z
13GAS086,73,Z
12GAS0130,73,Z
13GAS099,73,Z
13GAS149,73,Z
13GAS131,73,Z
13GAS101,73,Z
13GAS208,73,Z
13GAS133,73,Z
13GAS130,73,Z
13GAS114,73,Z
13GAS081,73,Z
13GAS104,73,Z
13GAS089,73,Z
13GAS109,73,Z
13GAS204,73,Z
13GAS137,73,Z
13GAS103,73,Z
13GAS117,73,Z
13GAS132,73,Z
13GAS139,73,Z
13GAS148,73,Z
13GAS100,73,Z
13GAS121,75,Z
13GAS090,75,Z
13GAS138,75,Z
13GAS087,75,Z
13GAS119,75,Z
13GAS106,75,Z
13GAS086,75,Z
12GAS0130,75,Z
13GAS099,75,Z
13GAS149,75,Z
13GAS131,75,Z
13GAS101,75,Z
13GAS208,75,Z
13GAS133,75,Z
13GAS130,75,Z
13GAS114,75,Z
13GAS081,75,Z
13GAS104,75,Z
13GAS089,75,Z
13GAS109,75,Z
13GAS204,75,Z
13GAS137,75,Z
13GAS103,75,Z
13GAS132,75,Z
13GAS139,75,Z
13GAS148,75,Z
13GAS100,75,Z
12GAS0252,71,Z
13GAS192,71,Z
13GAS121,71,Z
13GAS097,71,Z
13GAS138,71,Z
13GAS087,71,Z
13GAS086,71,Z
13GAS146,71,Z
13GAS099,71,Z
13GAS149,71,Z
13GAS131,71,Z
13GAS101,71,Z
13GAS143,71,Z
13GAS144,71,Z
13GAS208,71,Z
13GAS207,71,Z
13GAS133,71,Z
13GAS114,71,Z
13GAS081,71,Z
13GAS112,71,Z
13GAS104,71,Z
13GAS089,71,Z
13GAS107,71,Z
12GAS0165,71,Z
12GAS0182,71,Z
13GAS137,71,Z
13GAS094,71,Z
13GAS096,71,Z
13GAS126,71,Z
13GAS139,71,Z
13GAS148,71,Z
13GAS100,71,Z
13GAS127,71,Z
12GAS0169,76,a
12GAS0252,76,a
13GAS192,76,a
13GAS097,76,a
13GAS113,76,a
13GAS122,76,a
13GAS124,76,a
13GAS125,76,a
13GAS146,76,a
13GAS143,76,a
13GAS144,76,a
13GAS207,76,a
13GAS123,76,a
13GAS135,76,a
13GAS110,76,a
13GAS112,76,a
13GAS107,76,a
12GAS0165,76,a
12GAS0182,76,a
13GAS094,76,a
13GAS096,76,a
13GAS126,76,a
13GAS127,76,a
12GAS0169,72,a
12GAS0252,72,a
13GAS192,72,a
13GAS097,72,a
13GAS113,72,a
13GAS122,72,a
13GAS124,72,a
13GAS141,72,a
13GAS125,72,a
13GAS201,72,a
13GAS146,72,a
13GAS143,72,a
13GAS144,72,a
13GAS207,72,a
13GAS123,72,a
13GAS135,72,a
13GAS136,72,a
13GAS110,72,a
13GAS112,72,a
13GAS107,72,a
12GAS0165,72,a
12GAS0182,72,a
13GAS094,72,a
13GAS096,72,a
13GAS150,72,a
13GAS126,72,a
13GAS127,72,a
12GAS0169,74,a
12GAS0252,74,a
13GAS192,74,a
13GAS097,74,a
13GAS113,74,a
13GAS122,74,a
13GAS124,74,a
13GAS141,74,a
13GAS125,74,a
13GAS201,74,a
13GAS146,74,a
13GAS143,74,a
13GAS144,74,a
13GAS207,74,a
13GAS123,74,a
13GAS135,74,a
13GAS136,74,a
13GAS110,74,a
13GAS112,74,a
13GAS107,74,a
12GAS0165,74,a
12GAS0182,74,a
13GAS094,74,a
13GAS096,74,a
13GAS150,74,a
13GAS126,74,a
13GAS127,74,a
12GAS0169,73,a
12GAS0252,73,a
13GAS192,73,a
13GAS097,73,a
13GAS113,73,a
13GAS122,73,a
13GAS124,73,a
13GAS125,73,a
13GAS146,73,a
13GAS143,73,a
13GAS144,73,a
13GAS207,73,a
13GAS123,73,a
13GAS110,73,a
13GAS112,73,a
13GAS107,73,a
12GAS0165,73,a
12GAS0182,73,a
13GAS094,73,a
13GAS096,73,a
13GAS126,73,a
13GAS127,73,a
12GAS0169,75,a
12GAS0252,75,a
13GAS192,75,a
13GAS097,75,a
13GAS113,75,a
13GAS122,75,a
13GAS124,75,a
13GAS141,75,a
13GAS125,75,a
13GAS201,75,a
13GAS146,75,a
13GAS143,75,a
13GAS144,75,a
13GAS207,75,a
13GAS123,75,a
13GAS135,75,a
13GAS136,75,a
13GAS110,75,a
13GAS112,75,a
13GAS107,75,a
12GAS0165,75,a
13GAS094,75,a
13GAS096,75,a
13GAS150,75,a
13GAS126,75,a
13GAS127,75,a
12GAS0169,78,a
13GAS122,78,a
13GAS141,78,a
12GAS0130,78,a
13GAS201,78,a
13GAS146,78,a
13GAS144,78,a
13GAS123,78,a
13GAS136,78,a
13GAS109,78,a
13GAS150,78,a
13GAS126,78,a
12GAS0169,77,a
13GAS113,77,a
13GAS090,77,a
13GAS119,77,a
13GAS122,77,a
13GAS106,77,a
13GAS124,77,a
12GAS0130,77,a
13GAS125,77,a
13GAS123,77,a
13GAS130,77,a
13GAS110,77,a
13GAS109,77,a
13GAS204,77,a
13GAS103,77,a
13GAS132,77,a
1620121,103,b
1620125,103,b
1620256,103,b
1620200,103,b
1620140,103,b
1620072,103,b
1620066,103,b
1620261,103,b
1620058,103,b
1620241,103,b
1620266,103,b
1620070,103,b
1620050,103,b
1620102,103,b
1620121,100,b
1620125,100,b
1620256,100,b
1620200,100,b
1620140,100,b
1620072,100,b
1620066,100,b
1620261,100,b
1620058,100,b
1620241,100,b
1620266,100,b
1620070,100,b
1620050,100,b
1620102,100,b
1620121,1,b
1620125,1,b
1620058,1,b
1620050,1,b
1620102,1,b
1620121,101,b
1620125,101,b
1620256,101,b
1620200,101,b
1620140,101,b
1620072,101,b
1620066,101,b
1620261,101,b
1620058,101,b
1620241,101,b
1620266,101,b
1620070,101,b
1620050,101,b
1620102,101,b
1620121,102,b
1620125,102,b
1620256,102,b
1620200,102,b
1620140,102,b
1620072,102,b
1620066,102,b
1620261,102,b
1620058,102,b
1620241,102,b
1620266,102,b
1620070,102,b
1620050,102,b
1620102,102,b
1620121,30,b
1620125,30,b
1620256,30,b
1620200,30,b
1620140,30,b
1620072,30,b
1620066,30,b
1620261,30,b
1620058,30,b
1620241,30,b
1620266,30,b
1620070,30,b
1620050,30,b
1620102,30,b
