LIS_CTR,LIS_MAT,LIS_GPO
1720075,36,W
1720083,36,W
1720077,36,W
1720202,36,W
1720177,36,W
1720181,37,W
1720149,37,W
1720079,37,W
1720107,37,W
1720188,37,W
1720081,37,W
1720082,37,W
1720184,37,W
1720180,37,W
1720076,37,W
1520090,37,W
1520095,37,W
1720084,37,W
1720190,37,W
1520099,37,W
1720085,37,W
1720169,37,W
1720147,37,W
1620060,37,W
1720176,37,W
1720075,37,W
1720083,37,W
1720077,37,W
1720202,37,W
1720177,37,W
1720181,38,W
1720149,38,W
1720079,38,W
1720107,38,W
1720188,38,W
1720081,38,W
1720082,38,W
1720184,38,W
1720180,38,W
1720076,38,W
1520090,38,W
1520095,38,W
1720084,38,W
1720190,38,W
1520099,38,W
1720085,38,W
1720169,38,W
1720147,38,W
1620060,38,W
1720176,38,W
1720075,38,W
1720083,38,W
1720077,38,W
1720202,38,W
1720177,38,W
1620064,39,X
1620051,39,X
1620047,39,X
1620071,39,X
1620045,39,X
1620264,39,X
1620044,39,X
1620053,39,X
1520072,39,X
1520073,39,X
1820002,39,X
1420119,39,X
1620068,39,X
1620048,39,X
1420186,39,X
1620059,39,X
1520135,39,X
1520143,39,X
1620230,39,X
1620062,39,X
1620231,39,X
1620239,39,X
1620239,39,X
1620064,13,X
1620051,13,X
1620047,13,X
1620071,13,X
1620045,13,X
1620264,13,X
1620044,13,X
1620053,13,X
1520073,13,X
1820002,13,X
1620068,13,X
1520090,13,X
1520099,13,X
1620059,13,X
1420109,13,X
1520135,13,X
1620230,13,X
1620062,13,X
1620192,13,X
1620239,13,X
1620064,40,X
1620051,40,X
1620047,40,X
1620071,40,X
1620045,40,X
1620264,40,X
1620044,40,X
1620053,40,X
1520072,40,X
1520073,40,X
1820002,40,X
1420119,40,X
1620068,40,X
1620048,40,X
1520099,40,X
1620059,40,X
1420109,40,X
1520135,40,X
1520143,40,X
1620230,40,X
1620062,40,X
1620231,40,X
1620239,40,X
1620064,41,X
1620051,41,X
1620047,41,X
1620071,41,X
1620045,41,X
1620264,41,X
1620044,41,X
1620053,41,X
1520072,41,X
1520073,41,X
1820002,41,X
1420119,41,X
1620068,41,X
1620048,41,X
1520090,41,X
1420186,41,X
1420167,41,X
1620059,41,X
1520135,41,X
1620230,41,X
1620062,41,X
1620231,41,X
1620192,41,X
1620239,41,X
1620064,42,X
1620051,42,X
1620047,42,X
1620071,42,X
1620045,42,X
1620264,42,X
1620044,42,X
1620053,42,X
1520072,42,X
1520073,42,X
1820002,42,X
1420119,42,X
1620068,42,X
1620048,42,X
1420186,42,X
1620056,42,X
1620059,42,X
1520135,42,X
1620230,42,X
1620062,42,X
1620231,42,X
1620192,42,X
1620239,42,X
1620064,43,X
1620051,43,X
1620047,43,X
1620071,43,X
1620045,43,X
1620264,43,X
1620044,43,X
1620053,43,X
1420125,43,X
1520072,43,X
1520073,43,X
1820002,43,X
1420119,43,X
1620068,43,X
1620048,43,X
1520090,43,X
1420186,43,X
1520099,43,X
1420167,43,X
1620059,43,X
1520135,43,X
1520143,43,X
1620230,43,X
1620062,43,X
1620231,43,X
1620192,43,X
1620239,43,X
1520025,44,Y
1520040,44,Y
1320206,44,Y
1520044,44,Y
1320213,44,Y
1420125,44,Y
1520072,44,Y
1520085,44,Y
1520086,44,Y
1320202,44,Y
1420186,44,Y
1520098,44,Y
1520119,44,Y
1520140,44,Y
1520143,44,Y
1520025,45,Y
1520040,45,Y
1320206,45,Y
1520044,45,Y
1320213,45,Y
1420125,45,Y
1520085,45,Y
1520086,45,Y
1320202,45,Y
1520098,45,Y
1520119,45,Y
1520140,45,Y
1520025,46,Y
1520040,46,Y
1320206,46,Y
1520044,46,Y
1320213,46,Y
1420125,46,Y
1520085,46,Y
1520086,46,Y
1320202,46,Y
1520098,46,Y
1520119,46,Y
1520140,46,Y
1520025,47,Y
1520040,47,Y
1320206,47,Y
1520044,47,Y
1320213,47,Y
1420125,47,Y
1520085,47,Y
1520086,47,Y
1320202,47,Y
1520098,47,Y
1520119,47,Y
1520140,47,Y
1520025,48,Y
1520040,48,Y
1320206,48,Y
1520044,48,Y
1320213,48,Y
1520085,48,Y
1520086,48,Y
1320202,48,Y
1520098,48,Y
1520119,48,Y
1520140,48,Y
1520025,49,Y
1520040,49,Y
1320206,49,Y
1520044,49,Y
1320213,49,Y
1420125,49,Y
1520085,49,Y
1520086,49,Y
1320202,49,Y
1520098,49,Y
1520119,49,Y
1520140,49,Y
1820138,95,Z
1820141,95,Z
1820127,95,Z
1820136,95,Z
1820174,95,Z
1820135,95,Z
1820084,95,Z
1820140,95,Z
1820149,95,Z
1820142,95,Z
1820132,95,Z
1720115,95,Z
1720044,95,Z
1820128,95,Z
1820150,95,Z
1820209,95,Z
1820212,95,Z
1820166,95,Z
1820126,95,Z
1820205,95,Z
1820204,95,Z
1820181,95,Z
1820131,95,Z
1820178,95,Z
1820151,95,Z
1820138,1,Z
1520025,1,Z
1820127,1,Z
1720107,1,Z
1820174,1,Z
1720188,1,Z
1820135,1,Z
1820183,1,Z
1820084,1,Z
1820140,1,Z
1820149,1,Z
1520099,1,Z
1820132,1,Z
1820128,1,Z
1820150,1,Z
1820209,1,Z
1820212,1,Z
1820166,1,Z
1820126,1,Z
1820205,1,Z
1820204,1,Z
1820181,1,Z
1820131,1,Z
1820151,1,Z
1820138,96,Z
1820127,96,Z
1820174,96,Z
1820206,96,Z
1820135,96,Z
1820183,96,Z
1820084,96,Z
1820140,96,Z
1820149,96,Z
1820132,96,Z
1720115,96,Z
1720044,96,Z
1820128,96,Z
1820150,96,Z
1820209,96,Z
1820212,96,Z
1820166,96,Z
1820126,96,Z
1820205,96,Z
1820204,96,Z
1820181,96,Z
1820131,96,Z
1820178,96,Z
1820151,96,Z
1820138,97,Z
1820141,97,Z
1820127,97,Z
1820136,97,Z
1820174,97,Z
1820206,97,Z
1820135,97,Z
1820183,97,Z
1820084,97,Z
1820140,97,Z
1820149,97,Z
1820142,97,Z
1820132,97,Z
1720044,97,Z
1820128,97,Z
1820150,97,Z
1820209,97,Z
1820212,97,Z
1820166,97,Z
1820126,97,Z
1820205,97,Z
1820204,97,Z
1820181,97,Z
1820131,97,Z
1820178,97,Z
1820151,97,Z
1720036,97,Z
1820138,4,Z
1820141,4,Z
1820127,4,Z
1820136,4,Z
1820174,4,Z
1820206,4,Z
1820135,4,Z
1820183,4,Z
1820084,4,Z
1820140,4,Z
1820149,4,Z
1820142,4,Z
1820132,4,Z
1720044,4,Z
1820128,4,Z
1820150,4,Z
1820209,4,Z
1820212,4,Z
1820166,4,Z
1820126,4,Z
1820205,4,Z
1820204,4,Z
1820181,4,Z
1820131,4,Z
1820178,4,Z
1820151,4,Z
1720036,4,Z
1820138,98,Z
1820141,98,Z
1820127,98,Z
1820136,98,Z
1720222,98,Z
1820174,98,Z
1820206,98,Z
1720142,98,Z
1820135,98,Z
1720223,98,Z
1720206,98,Z
1820183,98,Z
1820084,98,Z
1820140,98,Z
1820149,98,Z
1820142,98,Z
1820132,98,Z
1720115,98,Z
1720044,98,Z
1820128,98,Z
1820150,98,Z
1720141,98,Z
1820209,98,Z
1820212,98,Z
1820166,98,Z
1820126,98,Z
1820205,98,Z
1820204,98,Z
1820181,98,Z
1820131,98,Z
1820178,98,Z
1820151,98,Z
1720118,98,Z
1720036,98,Z
1720116,99,a
1720222,99,a
1720142,99,a
1720223,99,a
1720206,99,a
1720144,99,a
1720109,99,a
1720137,99,a
1720139,99,a
1720145,99,a
1720146,99,a
1620070,99,a
1620050,99,a
1720141,99,a
1720124,99,a
1720140,99,a
1720196,99,a
1720118,99,a
1720157,99,a
1720116,100,a
1720222,100,a
1720142,100,a
1720223,100,a
1720206,100,a
1720144,100,a
1720109,100,a
1720137,100,a
1720139,100,a
1720145,100,a
1720146,100,a
1620070,100,a
1720141,100,a
1720124,100,a
1720140,100,a
1720196,100,a
1720118,100,a
1720157,100,a
1720116,101,a
1720144,101,a
1720109,101,a
1720137,101,a
1720139,101,a
1620266,101,a
1720145,101,a
1720146,101,a
1720124,101,a
1720140,101,a
1720196,101,a
1720157,101,a
1720116,102,a
1720222,102,a
1720142,102,a
1620072,102,a
1720223,102,a
1720206,102,a
1720144,102,a
1720109,102,a
1720137,102,a
1620241,102,a
1720139,102,a
1620266,102,a
1720145,102,a
1720146,102,a
1720115,102,a
1720141,102,a
1720124,102,a
1720140,102,a
1720196,102,a
1720118,102,a
1720157,102,a
1720116,103,a
1720222,103,a
1620256,103,a
1720142,103,a
1620072,103,a
1720206,103,a
1720144,103,a
1720109,103,a
1720137,103,a
1620241,103,a
1720139,103,a
1620266,103,a
1720145,103,a
1720146,103,a
1620070,103,a
1720044,103,a
1620050,103,a
1720141,103,a
1720124,103,a
1720140,103,a
1720196,103,a
1720118,103,a
1720157,103,a
1720116,104,a
1720222,104,a
1820206,104,a
1720142,104,a
1720206,104,a
1720144,104,a
1720109,104,a
1720137,104,a
1720139,104,a
1620266,104,a
1720145,104,a
1720146,104,a
1720141,104,a
1720124,104,a
1720140,104,a
1720196,104,a
1720118,104,a
1720157,104,a
1720116,105,a
1720222,105,a
1620256,105,a
1720142,105,a
1620072,105,a
1720223,105,a
1720206,105,a
1720144,105,a
1720109,105,a
1720137,105,a
1620241,105,a
1720139,105,a
1620266,105,a
1720145,105,a
1720146,105,a
1720115,105,a
1720044,105,a
1720141,105,a
1720124,105,a
1720140,105,a
1720196,105,a
1720118,105,a
1720157,105,a
1620121,106,b
1620125,106,b
1620256,106,b
1620072,106,b
1620058,106,b
1620241,106,b
1620050,106,b
1620102,106,b
1620121,107,b
1720222,107,b
1620125,107,b
1620058,107,b
1620266,107,b
1720115,107,b
1620050,107,b
1620102,107,b
1720118,107,b
1520007,13,b
1620121,13,b
1620010,13,b
1520030,13,b
1620125,13,b
1620058,13,b
1420119,13,b
1620048,13,b
1520095,13,b
1420186,13,b
1420167,13,b
1620050,13,b
1620102,13,b
1620231,13,b
1620121,108,b
1620125,108,b
1620058,108,b
1620050,108,b
1620102,108,b
1620121,109,b
1620125,109,b
1620058,109,b
1720115,109,b
1620050,109,b
1620102,109,b
1620121,110,b
1620125,110,b
1620058,110,b
1620050,110,b
1620102,110,b
1620121,111,b
1620125,111,b
1620058,111,b
1620266,111,b
1620070,111,b
1720115,111,b
1620102,111,b
