LIS_CTR,LIS_MAT,LIS_GPO
1720195,76,D
1720092,76,D
1720187,76,D
1720131,76,D
1720156,76,D
1720165,76,D
1720110,76,D
1720167,76,D
1720211,76,D
1720101,76,D
1620142,76,D
1720179,80,D
1620138,80,D
1720089,80,D
1720120,80,D
1720091,80,D
1720225,80,D
1720121,80,D
1720122,80,D
1720108,80,D
1720178,80,D
1720098,80,D
1720125,80,D
1720087,80,D
1720195,80,D
1620142,80,D
1720092,80,D
1720187,80,D
1720131,80,D
1720113,80,D
1720165,80,D
1720101,80,D
1720110,80,D
1720167,80,D
1720211,80,D
1720179,81,D
1720100,81,D
1720089,81,D
1720120,81,D
1720159,81,D
1720091,81,D
1720225,81,D
1720208,81,D
1720121,81,D
1720215,81,D
1720132,81,D
1720119,81,D
1820007,81,D
1720122,81,D
1720108,81,D
1720098,81,D
1720125,81,D
1720087,81,D
1720195,81,D
1620167,81,D
1720092,81,D
1720187,81,D
1720131,81,D
1720156,81,D
1720165,81,D
1720101,81,D
1720110,81,D
1620120,81,D
1720167,81,D
1520181,81,D
1720211,78,D
1720179,78,D
1720100,78,D
1720089,78,D
1720209,78,D
1720120,78,D
1520054,78,D
1720159,78,D
1720091,78,D
1720225,78,D
1720208,78,D
1720121,78,D
1720215,78,D
1720132,78,D
1720119,78,D
1820007,78,D
1720122,78,D
1720108,78,D
1720191,78,D
1720098,78,D
1720125,78,D
1720087,78,D
1720195,78,D
1620142,78,D
1720092,78,D
1720187,78,D
1720131,78,D
1720156,78,D
1720165,78,D
1720101,78,D
1720110,78,D
1720211,79,D
1720179,79,D
1620138,79,D
1720100,79,D
1720089,79,D
1720120,79,D
1720159,79,D
1720091,79,D
1720225,79,D
1720121,79,D
1720215,79,D
1720132,79,D
1720119,79,D
1720122,79,D
1720108,79,D
1720098,79,D
1720125,79,D
1720087,79,D
1720195,79,D
1620142,79,D
1720092,79,D
1720187,79,D
1720131,79,D
1720156,79,D
1720165,79,D
1720101,79,D
1720110,79,D
1720167,79,D
1720211,76,D
1720179,76,D
1620138,76,D
1720100,76,D
1720089,76,D
1720209,76,D
1720120,76,D
1720159,76,D
1720091,76,D
1720225,76,D
1720208,76,D
1720121,76,D
1720215,76,D
1720132,76,D
1720119,76,D
1720122,76,D
1720108,76,D
1720098,76,D
1720125,76,D
1720087,76,D
1620158,76,D
1620152,76,D
1720195,76,D
1620167,76,D
1620142,76,D
1720092,76,D
1720187,76,D
1720131,76,D
1720165,76,D
1720101,76,D
1720110,76,D
1620120,76,D
1620150,82,E
1620130,82,E
1620157,82,E
1520029,82,E
1620196,82,E
1620156,82,E
1620149,82,E
1620134,82,E
1520089,82,E
1520091,82,E
1520136,82,E
1620220,82,E
1620207,82,E
1620158,82,E
1620152,82,E
1620133,82,E
1620219,82,E
1520147,82,E
1620247,82,E
1620147,82,E
1520167,82,E
1620120,82,E
1620210,82,E
1620251,82,E
1620143,82,E
1520006,83,E
1620150,83,E
1620130,83,E
1620157,83,E
1620138,83,E
1420006,83,E
1620196,83,E
1620159,83,E
1620156,83,E
1620149,83,E
1620134,83,E
1520089,83,E
1520091,83,E
1420033,83,E
1520136,83,E
1620220,83,E
1620207,83,E
1620158,83,E
1620152,83,E
1620167,83,E
1420014,83,E
1620133,83,E
1620219,83,E
1620142,83,E
1520139,83,E
1420045,83,E
1520147,83,E
1620247,83,E
1620147,83,E
1520167,83,E
1620120,83,E
1620210,83,E
1620251,83,E
1620143,83,E
1520186,83,E
1720211,87,E
1620150,87,E
1620130,87,E
1620157,87,E
1620138,87,E
1620196,87,E
1620156,87,E
1620149,87,E
1620134,87,E
1620220,87,E
1620207,87,E
1620158,87,E
1620152,87,E
1620234,87,E
1620133,87,E
1620219,87,E
1620247,87,E
1620147,87,E
1520175,87,E
1620210,86,E
1520006,86,E
1620150,86,E
1620130,86,E
1620157,86,E
1620138,86,E
1620196,86,E
1620156,86,E
1620149,86,E
1620170,86,E
1620134,86,E
1520089,86,E
1620220,86,E
1620207,86,E
1620158,86,E
1620152,86,E
1620167,86,E
1620133,86,E
1620219,86,E
1620142,86,E
1620247,86,E
1620147,86,E
1620120,86,E
1620210,86,E
1620251,86,E
1620143,9,E
1620150,9,E
1620130,9,E
1620157,9,E
1620138,9,E
1620196,9,E
1620156,9,E
1620134,9,E
1520089,9,E
1620220,9,E
1620207,9,E
1620158,9,E
1620152,9,E
1620167,9,E
1620133,9,E
1620219,9,E
1620247,9,E
1620147,9,E
1520178,9,E
1620120,9,E
1620210,9,E
1620251,9,E
1620143,84,E
1620150,84,E
1620130,84,E
1620157,84,E
1520036,84,E
1620196,84,E
1620156,84,E
1620149,84,E
1620134,84,E
1520089,84,E
1520136,84,E
1620220,84,E
1620207,84,E
1620158,84,E
1620152,84,E
1520127,84,E
1620167,84,E
1620133,84,E
1620219,84,E
1620247,84,E
1620147,84,E
1620120,84,E
1520181,84,E
1620118,9,F
1520006,9,F
1620148,9,F
1620236,9,F
1620126,9,F
1620145,9,F
1620155,9,F
1620128,9,F
1620246,9,F
1620160,9,F
1620115,9,F
1620114,9,F
1420128,9,F
1620154,9,F
1620159,9,F
1620146,9,F
1620149,9,F
1620161,9,F
1620122,9,F
1620153,9,F
1620202,9,F
1620217,9,F
1620162,9,F
1620116,9,F
1520164,9,F
1520175,9,F
1620203,9,F
1620131,9,F
1620113,9,F
1620166,9,F
1620164,9,F
1620118,82,F
1520006,82,F
1620148,82,F
1620236,82,F
1620126,82,F
1520036,82,F
1620145,82,F
1620155,82,F
1620128,82,F
1620246,82,F
1620160,82,F
1620115,82,F
1620114,82,F
1620154,82,F
1620159,82,F
1520071,82,F
1620146,82,F
1620161,82,F
1620122,82,F
1620153,82,F
1520109,82,F
1620202,82,F
1620217,82,F
1620249,82,F
1620162,82,F
1620116,82,F
1620203,82,F
1620131,82,F
1520186,82,F
1520193,82,F
1620113,82,F
1620166,82,F
1620164,82,F
1620118,85,F
1620148,85,F
1620236,85,F
1620126,85,F
1620145,85,F
1620155,85,F
1620128,84,F
1620246,84,F
1620160,84,F
1620115,84,F
1620114,84,F
1620154,84,F
1620159,84,F
1520071,84,F
1620146,84,F
1620161,84,F
1620122,84,F
1620170,84,F
1620153,84,F
1620202,84,F
1620217,84,F
1620162,84,F
1620116,84,F
1620203,84,F
1620251,84,F
1620131,84,F
1620143,84,F
1720130,84,F
1520186,84,F
1520196,84,F
1520193,84,F
1620113,84,F
1620166,84,F
1620164,84,F
1620118,85,F
1620148,85,F
1620236,85,F
1620126,85,F
1620145,85,F
1620155,85,F
1620128,85,F
1620246,85,F
1620160,85,F
1620115,85,F
1620114,85,F
1620154,85,F
1620159,85,F
1620146,85,F
1620161,85,F
1620122,85,F
1620153,85,F
1520089,85,F
1720178,85,F
1520109,85,F
1620202,85,F
1620217,85,F
1620249,85,F
1620162,85,F
1620116,85,F
1420130,85,F
1620203,85,F
1620251,85,F
1620131,85,F
1620143,85,F
1520186,85,F
1620113,85,F
1620166,85,F
1620164,85,F
1620210,86,F
1620118,86,F
1620148,86,F
1620236,86,F
1620126,86,F
1620145,86,F
1620155,86,F
1620128,86,F
1620246,86,F
1520054,86,F
1620160,86,F
1620115,86,F
1620114,86,F
1620154,86,F
1620159,86,F
1620146,86,F
1620161,86,F
1620122,86,F
1620153,86,F
1520109,86,F
1620202,86,F
1620217,86,F
1620162,86,F
1620116,86,F
1620203,86,F
1620131,86,F
1520186,86,F
1620113,86,F
1620166,86,F
1620164,83,F
1620118,83,F
1620148,83,F
1620236,83,F
1620126,83,F
1520036,83,F
1620145,83,F
1620155,83,F
1620128,83,F
1620246,83,F
1520054,83,F
1620160,83,F
1620115,83,F
1620114,83,F
1520065,83,F
1620154,83,F
1620146,83,F
1620161,83,F
1620122,83,F
1620153,83,F
1520109,83,F
1620202,83,F
1620217,83,F
1420016,83,F
1620162,83,F
1620116,83,F
1520164,83,F
1520175,83,F
1620203,83,F
1620131,83,F
1520185,83,F
1620113,83,F
1620166,83,F
1620164,90,G
1520001,90,G
1520002,90,G
1520005,90,G
1520026,90,G
1520043,90,G
1520049,90,G
1520054,90,G
1520059,90,G
1520065,90,G
1520103,90,G
1520104,90,G
1520109,90,G
1520110,90,G
1520113,90,G
1520115,90,G
1520127,90,G
1420016,90,G
1520137,90,G
1520142,90,G
1520156,91,G
1520162,91,G
1520196,91,G
1520188,87,G
1520001,87,G
1520002,87,G
1520005,87,G
1520026,87,G
1520043,87,G
1520049,87,G
1520059,87,G
1520065,87,G
1520103,87,G
1520104,87,G
1520110,87,G
1520113,87,G
1520115,87,G
1520127,87,G
1420016,87,G
1520137,87,G
1520142,87,G
1520156,87,G
1520162,87,G
1520181,87,G
1520185,87,G
1520196,87,G
1520188,88,G
1520001,88,G
1520002,88,G
1520005,88,G
1520006,88,G
1520026,88,G
1520043,88,G
1520049,88,G
1520059,88,G
1520065,88,G
1520103,88,G
1520104,88,G
1520110,88,G
1520113,88,G
1520115,88,G
1520127,88,G
1420016,88,G
1520137,88,G
1520142,88,G
1520156,88,G
1520162,88,G
1520181,88,G
1520188,43,G
1520001,43,G
1520002,43,G
1520005,43,G
1420030,43,G
1520026,43,G
1420025,43,G
1520043,43,G
1520049,43,G
1520059,43,G
1520065,43,G
1520103,43,G
1520104,43,G
1520110,43,G
1520115,43,G
1520127,43,G
1420016,43,G
1520137,43,G
1520142,43,G
1520156,43,G
1520162,43,G
1520185,43,G
1520196,43,G
1520001,89,G
1520002,89,G
1520005,89,G
1520006,89,G
1520026,89,G
1520043,89,G
1520049,89,G
1520059,89,G
1520065,89,G
1520103,89,G
1520104,89,G
1520109,89,G
1520110,89,G
1520113,89,G
1520115,89,G
1420016,89,G
1520137,89,G
1520142,89,G
1520156,89,G
1520162,89,G
1520181,89,G
1520196,89,G
1520188,89,G
1520001,91,G
1520002,91,G
1520005,91,G
1520006,91,G
1520026,91,G
1520043,91,G
1520049,91,G
1520054,91,G
1520065,91,G
1520103,91,G
1520104,91,G
1520110,91,G
1520113,91,G
1520115,91,G
1520127,91,G
1420016,91,G
1520137,91,G
1520142,91,G
1520156,91,G
1520162,91,G
1520181,91,G
1520196,91,G
1520188,91,G
1520059,91,G
1520188,90,H
1520009,90,H
1520015,90,H
1520016,90,H
1520017,90,H
1520018,90,H
1520023,90,H
1520029,90,H
1520036,90,H
1520057,90,H
1520061,90,H
1520077,90,H
1520081,90,H
1520091,90,H
1520096,90,H
1520122,90,H
1520134,90,H
1520139,90,H
1520146,90,H
1520159,90,H
1520160,90,H
1520166,90,H
1520167,90,H
1520173,90,H
1520174,90,H
1520178,87,H
1520009,87,H
1520015,87,H
1520016,87,H
1520017,87,H
1520018,87,H
1520023,87,H
1520057,87,H
1520061,87,H
1520071,87,H
1520077,87,H
1520081,87,H
1520091,87,H
1520096,87,H
1520122,87,H
1520134,87,H
1520139,87,H
1320108,87,H
1520146,87,H
1520147,87,H
1520159,87,H
1520160,87,H
1520166,87,H
1520167,87,H
1520173,87,H
1520174,87,H
1520178,87,H
1520193,87,H
1520015,88,H
1520016,88,H
1520017,88,H
1520018,88,H
1520023,88,H
1520029,88,H
1520054,88,H
1520057,88,H
1520061,88,H
1520077,88,H
1520081,88,H
1520089,88,H
1520091,88,H
1520096,88,H
1520122,88,H
1520134,88,H
1520139,88,H
1520146,88,H
1520159,88,H
1520160,88,H
1520166,88,H
1520167,88,H
1420130,88,H
1520173,88,H
1520174,88,H
1520178,88,H
1520009,88,H
1520009,89,H
1520015,89,H
1520016,89,H
1520017,89,H
1520018,89,H
1520023,89,H
1520029,89,H
1520057,89,H
1520061,89,H
1520077,89,H
1520081,89,H
1520091,89,H
1520096,89,H
1520122,89,H
1520127,89,H
1520134,89,H
1520139,89,H
1520146,89,H
1520159,89,H
1520160,89,H
1520166,89,H
1520167,89,H
1520173,89,H
1520174,89,H
1520178,89,H
1520009,91,H
1520015,91,H
1520016,91,H
1520017,91,H
1520018,91,H
1520023,91,H
1520029,91,H
1520057,91,H
1520061,91,H
1520077,91,H
1520081,91,H
1520091,91,H
1520096,91,H
1520122,91,H
1520134,91,H
1520139,91,H
1520146,91,H
1520159,91,H
1520160,91,H
1520166,91,H
1520167,91,H
1520173,91,H
1520174,91,H
1520178,91,H
1520009,43,H
1520016,43,H
1520018,43,H
1520029,43,H
1520057,43,H
1520061,43,H
1520077,43,H
1520081,43,H
1520096,43,H
1520098,43,H
1520134,43,H
1320108,43,H
1520160,43,H
1520166,43,H
1520173,43,H
1520174,43,H
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
